Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
144997,301.1342,0.0026,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10975,12.31849,52.27211,52.43385,177.6843,1.71309,8.34818
145999,301.1286,0.00261,17.90001,12.2,12.40001,12.10001,12.10001,12.2,10.8,12.40001,12.10608,12.31849,52.24463,52.4369,177.5107,1.59897,8.677
146999,299.704,0.00266,17.90001,12.2,12.40001,12.10001,12.10001,12.10001,10.8,12.40001,12.10975,12.31116,52.22937,52.36061,176.9144,1.6209,9.86253
147998,298.3957,0.00266,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.3,12.11341,12.31849,52.22937,52.35756,176.0465,1.63235,11.26158
148998,298.4349,0.00253,17.90001,12.2,12.40001,12.10001,12.10001,12.2,10.8,12.3,12.10975,12.31849,52.22632,52.36061,176.6195,1.67781,10.65845
149999,298.3323,0.00257,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10975,12.31849,52.23853,52.36671,177.2571,1.6813,10.55992
151001,298.5822,0.00253,17.90001,12.2,12.40001,12.2,12,12.10001,10.8,12.3,12.10975,12.32215,52.19886,52.37281,177.0924,1.64856,11.46382
151999,298.6194,0.00266,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.3,12.10608,12.31483,52.19886,52.25989,176.3714,1.68607,11.03967
152998,298.2315,0.00262,17.90001,12.2,12.5,12.10001,12,12.2,10.8,12.40001,12.10608,12.31849,52.19886,52.24463,176.4482,1.69624,10.59872
154001,298.5449,0.00257,17.90001,12.2,12.5,12.10001,12.10001,12.2,10.8,12.3,12.10975,12.31849,52.19886,52.25074,176.4182,1.70578,9.79245
154999,299.8841,0.00251,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10242,12.31483,52.1958,52.24768,177.2415,1.69752,8.95256
156001,301.0085,0.0026,17.90001,12.2,12.5,12.10001,12,12.2,10.8,12.40001,12.10608,12.31483,52.16834,52.25074,178.3741,1.66382,7.666
157003,300.9826,0.00249,17.90001,12.2,12.40001,12.2,12.10001,12.2,10.8,12.40001,12.10608,12.31849,52.16834,52.24768,178.3931,1.65651,6.08403
