Time,Ch1: [ppm],Concentration Status,Temp [°C],Temp. Status
06:55:54,41.8,G,66.4,G
06:55:59,41.7,G,66.4,G
06:56:04,41.8,G,66.4,G
06:56:09,41.8,G,66.4,G
06:56:14,41.9,G,66.4,G
06:56:19,41.9,G,66.4,G
06:56:24,41.9,G,66.4,G
06:56:29,41.9,G,66.4,G
06:56:34,41.9,G,66.4,G
06:56:39,41.8,G,66.4,G
06:56:44,41.8,G,66.4,G
06:56:49,41.6,G,66.4,G
06:56:54,41.4,G,66.4,G
06:56:59,41.2,G,66.4,G
06:57:04,41.1,G,66.4,G
06:57:09,41.1,G,66.4,G
06:57:14,41.2,G,66.4,G
06:57:19,41.3,G,66.4,G
06:57:24,41.4,G,66.4,G
06:57:29,41.5,G,66.4,G
06:57:34,41.6,G,66.4,G
06:57:39,41.7,G,66.4,G
06:57:44,41.8,G,66.4,G
06:57:49,41.8,G,66.4,G
06:57:54,41.8,G,66.4,G
06:57:59,41.9,G,66.4,G
06:58:04,41.9,G,66.4,G
06:58:09,41.9,G,66.4,G
06:58:14,41.9,G,66.4,G
06:58:19,42.0,G,66.4,G
06:58:24,42.0,G,66.4,G
06:58:29,41.9,G,66.4,G
06:58:34,41.7,G,66.4,G
06:58:39,41.6,G,66.4,G
06:58:44,41.5,G,66.4,G
06:58:49,41.4,G,66.4,G
06:58:54,41.3,G,66.4,G
06:58:59,41.4,G,66.4,G
06:59:04,41.5,G,66.4,G
06:59:09,41.5,G,66.4,G
06:59:14,41.4,G,66.4,G
06:59:19,41.4,G,66.4,G
06:59:24,41.3,G,66.4,G
06:59:29,41.2,G,66.4,G
06:59:34,41.2,G,66.4,G
06:59:39,41.2,G,66.4,G
06:59:44,41.3,G,66.4,G
06:59:49,41.5,G,66.4,G
06:59:54,41.5,G,66.4,G
06:59:59,41.5,G,66.4,G
07:00:04,41.4,G,66.4,G
07:00:09,41.3,G,66.4,G
07:00:14,41.2,G,66.4,G
07:00:19,41.3,G,66.4,G
07:00:24,41.4,G,66.4,G
07:00:29,41.5,G,66.4,G
07:00:34,41.6,G,66.4,G
07:00:39,41.7,G,66.4,G
07:00:44,41.8,G,66.4,G
07:00:49,41.8,G,66.4,G
07:00:54,41.9,G,66.4,G
07:00:59,42.0,G,66.4,G
07:01:04,42.0,G,66.4,G
07:01:09,42.0,G,66.4,G
07:01:14,42.0,G,66.4,G
07:01:19,41.9,G,66.4,G
07:01:24,42.0,G,66.4,G
07:01:29,42.0,G,66.4,G
07:01:34,42.0,G,66.4,G
07:01:39,42.1,G,66.4,G
07:01:44,42.0,G,66.4,G
07:01:49,42.0,G,66.4,G
07:01:54,42.0,G,66.4,G
07:01:59,42.0,G,66.4,G
07:02:04,42.0,G,66.4,G
07:02:09,42.1,G,66.4,G
07:02:14,42.2,G,66.4,G
07:02:19,42.3,G,66.4,G
07:02:24,42.3,G,66.4,G
07:02:29,42.4,G,66.4,G
07:02:34,42.4,G,66.4,G
07:02:39,42.4,G,66.4,G
07:02:44,42.4,G,66.4,G
07:02:49,42.4,G,66.4,G
07:02:54,42.3,G,66.4,G
07:02:59,42.2,G,66.4,G
07:03:04,42.1,G,66.4,G
07:03:09,42.1,G,66.4,G
07:03:14,42.1,G,66.4,G
07:03:19,42.1,G,66.4,G
07:03:24,42.1,G,66.4,G
07:03:29,42.2,G,66.4,G
07:03:34,41.9,G,66.4,G
07:03:39,41.8,G,66.4,G
07:03:44,41.7,G,66.4,G
07:03:49,41.4,G,66.4,G
07:03:54,41.3,G,66.4,G
07:03:59,41.3,G,66.4,G
07:04:04,41.3,G,66.4,G
07:04:09,41.3,G,66.4,G
07:04:14,41.3,G,66.4,G
07:04:19,41.3,G,66.4,G
07:04:24,41.2,G,66.4,G
07:04:29,41.2,G,66.4,G
07:04:34,41.2,G,66.4,G
07:04:39,41.1,G,66.4,G
07:04:44,41.1,G,66.4,G
07:04:49,41.0,G,66.4,G
07:04:54,41.0,G,66.4,G
07:04:59,41.2,G,66.4,G
07:05:04,41.4,G,66.4,G
07:05:09,41.5,G,66.4,G
07:05:14,41.6,G,66.4,G
07:05:19,41.7,G,66.4,G
07:05:24,41.8,G,66.4,G
07:05:29,41.8,G,66.4,G
07:05:34,41.9,G,66.4,G
07:05:39,42.0,G,66.4,G
07:05:44,42.1,G,66.4,G
07:05:49,42.1,G,66.4,G
07:05:54,42.0,G,66.4,G
07:05:59,41.8,G,66.4,G
07:06:04,41.6,G,66.4,G
07:06:09,41.6,G,66.4,G
07:06:14,41.6,G,66.4,G
07:06:19,41.7,G,66.4,G
07:06:24,41.8,G,66.4,G
07:06:29,41.8,G,66.4,G
07:06:34,41.9,G,66.4,G
07:06:39,42.0,G,66.4,G
07:06:44,42.0,G,66.4,G
07:06:49,42.1,G,66.4,G
07:06:54,42.2,G,66.4,G
07:06:59,42.1,G,66.4,G
07:07:04,42.0,G,66.4,G
07:07:09,42.0,G,66.4,G
07:07:14,41.9,G,66.4,G
07:07:19,41.9,G,66.4,G
07:07:24,41.9,G,66.4,G
07:07:29,41.9,G,66.4,G
07:07:34,41.9,G,66.4,G
07:07:39,41.9,G,66.4,G
07:07:44,42.0,G,66.4,G
07:07:49,42.0,G,66.4,G
07:07:54,42.0,G,66.4,G
07:07:59,42.0,G,66.4,G
07:08:04,42.0,G,66.4,G
07:08:09,42.0,G,66.4,G
07:08:14,41.9,G,66.4,G
07:08:19,41.6,G,66.4,G
07:08:24,41.6,G,66.4,G
07:08:29,41.6,G,66.4,G
07:08:34,41.7,G,66.4,G
07:08:39,41.8,G,66.4,G
07:08:44,41.8,G,66.4,G
07:08:49,41.7,G,66.4,G
07:08:54,41.7,G,66.4,G
07:08:59,41.7,G,66.4,G
07:09:04,41.7,G,66.4,G
07:09:09,41.7,G,66.4,G
07:09:14,41.8,G,66.4,G
07:09:19,41.8,G,66.4,G
07:09:24,41.8,G,66.4,G
07:09:29,41.8,G,66.4,G
07:09:34,41.8,G,66.4,G
07:09:39,41.8,G,66.4,G
07:09:44,41.8,G,66.4,G
07:09:49,41.8,G,66.4,G
07:09:54,41.8,G,66.4,G
07:09:59,41.9,G,66.4,G
07:10:04,41.9,G,66.4,G
07:10:09,41.9,G,66.4,G
07:10:14,41.9,G,66.4,G
07:10:19,41.9,G,66.4,G
07:10:24,41.8,G,66.4,G
07:10:29,41.8,G,66.4,G
07:10:34,41.8,G,66.4,G
07:10:39,41.8,G,66.4,G
07:10:44,41.8,G,66.4,G
07:10:49,41.8,G,66.4,G
07:10:54,41.7,G,66.4,G
07:10:59,41.6,G,66.4,G
07:11:04,41.6,G,66.4,G
07:11:09,41.6,G,66.4,G
07:11:14,41.6,G,66.4,G
07:11:19,41.7,G,66.4,G
07:11:24,41.8,G,66.4,G
07:11:29,41.8,G,66.4,G
07:11:34,41.8,G,66.4,G
07:11:39,41.7,G,66.4,G
07:11:44,41.6,G,66.4,G
07:11:49,41.5,G,66.4,G
07:11:54,41.5,G,66.4,G
07:11:59,41.6,G,66.4,G
07:12:04,41.7,G,66.4,G
07:12:09,41.8,G,66.4,G
07:12:14,41.8,G,66.4,G
07:12:19,41.9,G,66.4,G
07:12:24,41.8,G,66.4,G
07:12:29,41.8,G,66.4,G
07:12:34,41.8,G,66.4,G
07:12:39,41.8,G,66.4,G
07:12:44,41.8,G,66.4,G
07:12:49,41.8,G,66.4,G
07:12:54,41.9,G,66.4,G
07:12:59,42.0,G,66.4,G
07:13:04,42.0,G,66.4,G
07:13:09,42.0,G,66.4,G
07:13:14,41.9,G,66.4,G
07:13:19,41.8,G,66.4,G
07:13:24,41.8,G,66.4,G
07:13:29,41.8,G,66.4,G
07:13:34,41.9,G,66.4,G
07:13:39,41.9,G,66.4,G
07:13:44,41.8,G,66.4,G
07:13:49,41.8,G,66.4,G
07:13:54,41.8,G,66.4,G
07:13:59,41.8,G,66.4,G
07:14:04,41.8,G,66.4,G
07:14:09,41.8,G,66.4,G
07:14:14,41.8,G,66.4,G
07:14:19,41.8,G,66.4,G
07:14:24,41.8,G,66.4,G
07:14:29,41.9,G,66.4,G
07:14:34,41.9,G,66.4,G
07:14:39,42.0,G,66.4,G
07:14:44,42.1,G,66.4,G
07:14:49,42.1,G,66.4,G
07:14:54,42.2,G,66.4,G
07:14:59,42.1,G,66.4,G
07:15:04,42.1,G,66.4,G
07:15:09,42.2,G,66.4,G
07:15:14,42.1,G,66.4,G
07:15:19,42.2,G,66.4,G
07:15:24,42.2,G,66.4,G
07:15:29,42.2,G,66.4,G
07:15:34,42.3,G,66.4,G
07:15:39,42.2,G,66.4,G
07:15:44,42.2,G,66.4,G
07:15:49,42.1,G,66.4,G
07:15:54,42.1,G,66.4,G
07:15:59,42.0,G,66.4,G
07:16:04,42.0,G,66.4,G
07:16:09,42.1,G,66.4,G
07:16:14,42.3,G,66.4,G
07:16:19,42.4,G,66.4,G
07:16:24,42.6,G,66.4,G
07:16:29,42.6,G,66.4,G
07:16:34,42.5,G,66.4,G
07:16:39,42.4,G,66.4,G
07:16:44,42.3,G,66.4,G
07:16:49,42.2,G,66.4,G
07:16:54,42.3,G,66.4,G
07:16:59,42.3,G,66.4,G
07:17:04,42.3,G,66.4,G
07:17:09,42.3,G,66.4,G
07:17:14,42.2,G,66.4,G
07:17:19,42.1,G,66.4,G
07:17:24,41.9,G,66.4,G
07:17:29,41.9,G,66.4,G
07:17:34,41.8,G,66.4,G
07:17:39,41.7,G,66.4,G
07:17:44,41.5,G,66.4,G
07:17:49,41.4,G,66.4,G
07:17:54,41.2,G,66.4,G
07:17:59,41.2,G,66.4,G
07:18:04,41.3,G,66.4,G
07:18:09,41.4,G,66.4,G
07:18:14,41.5,G,66.4,G
07:18:19,41.5,G,66.4,G
07:18:24,41.6,G,66.4,G
07:18:29,41.7,G,66.4,G
07:18:34,41.8,G,66.4,G
07:18:39,42.0,G,66.4,G
07:18:44,42.1,G,66.4,G
07:18:49,42.3,G,66.4,G
07:18:54,42.6,G,66.4,G
07:18:59,42.7,G,66.4,G
07:19:04,42.7,G,66.4,G
07:19:09,42.7,G,66.4,G
07:19:14,42.6,G,66.4,G
07:19:19,42.4,G,66.4,G
07:19:24,42.2,G,66.4,G
07:19:29,42.1,G,66.4,G
07:19:34,41.9,G,66.4,G
07:19:39,41.7,G,66.4,G
07:19:44,41.6,G,66.4,G
07:19:49,41.6,G,66.4,G
07:19:54,41.6,G,66.4,G
07:19:59,41.6,G,66.4,G
07:20:04,41.6,G,66.4,G
07:20:09,41.6,G,66.4,G
07:20:14,41.5,G,66.4,G
07:20:19,41.5,G,66.4,G
07:20:24,41.5,G,66.4,G
07:20:29,41.4,G,66.4,G
07:20:34,41.4,G,66.4,G
07:20:39,41.3,G,66.4,G
07:20:44,41.2,G,66.4,G
07:20:49,41.3,G,66.4,G
07:20:54,41.4,G,66.4,G
07:20:59,41.6,G,66.4,G
07:21:04,41.7,G,66.4,G
07:21:09,41.8,G,66.4,G
07:21:14,41.9,G,66.4,G
07:21:19,41.9,G,66.4,G
07:21:24,42.0,G,66.4,G
07:21:29,42.0,G,66.4,G
07:21:34,42.0,G,66.4,G
07:21:39,42.0,G,66.4,G
07:21:44,42.0,G,66.4,G
07:21:49,42.1,G,66.4,G
07:21:54,42.1,G,66.4,G
07:21:59,42.1,G,66.4,G
07:22:04,42.1,G,66.4,G
07:22:09,42.2,G,66.4,G
07:22:14,42.3,G,66.4,G
07:22:19,42.4,G,66.4,G
07:22:24,42.4,G,66.4,G
07:22:29,42.3,G,66.4,G
07:22:34,42.1,G,66.4,G
07:22:39,41.8,G,66.4,G
07:22:44,41.6,G,66.4,G
07:22:49,41.6,G,66.4,G
07:22:54,41.6,G,66.4,G
07:22:59,41.6,G,66.4,G
07:23:04,41.6,G,66.4,G
07:23:09,41.6,G,66.4,G
07:23:14,41.7,G,66.4,G
07:23:19,41.8,G,66.4,G
07:23:24,41.9,G,66.4,G
07:23:29,42.0,G,66.4,G
07:23:34,42.1,G,66.4,G
07:23:39,42.2,G,66.4,G
07:23:44,42.3,G,66.4,G
07:23:49,42.4,G,66.4,G
07:23:54,42.4,G,66.4,G
07:23:59,42.4,G,66.4,G
07:24:04,42.3,G,66.4,G
07:24:09,42.1,G,66.4,G
07:24:14,42.0,G,66.4,G
07:24:19,41.8,G,66.4,G
07:24:24,41.5,G,66.4,G
07:24:29,41.3,G,66.4,G
07:24:34,41.2,G,66.4,G
07:24:39,41.2,G,66.4,G
07:24:44,41.4,G,66.4,G
07:24:49,41.7,G,66.4,G
07:24:54,41.9,G,66.4,G
07:24:59,42.1,G,66.4,G
07:25:04,42.1,G,66.4,G
07:25:09,42.0,G,66.4,G
07:25:14,41.9,G,66.4,G
07:25:19,41.8,G,66.4,G
07:25:24,41.7,G,66.4,G
07:25:29,41.6,G,66.4,G
07:25:34,41.6,G,66.4,G
07:25:39,41.7,G,66.4,G
07:25:44,41.7,G,66.4,G
07:25:49,41.7,G,66.4,G
07:25:54,41.6,G,66.4,G
07:25:59,41.5,G,66.4,G
07:26:04,41.5,G,66.4,G
07:26:09,41.6,G,66.4,G
07:26:14,41.9,G,66.4,G
07:26:19,42.1,G,66.4,G
07:26:24,42.1,G,66.4,G
07:26:29,41.9,G,66.4,G
07:26:34,41.6,G,66.4,G
07:26:39,41.2,G,66.4,G
07:26:44,41.0,G,66.4,G
07:26:49,40.9,G,66.4,G
07:26:54,40.8,G,66.4,G
07:26:59,40.8,G,66.4,G
07:27:04,40.9,G,66.4,G
07:27:09,41.0,G,66.4,G
07:27:14,41.1,G,66.4,G
07:27:19,41.2,G,66.4,G
07:27:24,41.3,G,66.4,G
07:27:29,41.3,G,66.4,G
07:27:34,41.4,G,66.4,G
07:27:39,41.5,G,66.4,G
07:27:44,41.5,G,66.4,G
07:27:49,41.5,G,66.4,G
07:27:54,41.4,G,66.4,G
07:27:59,41.3,G,66.4,G
07:28:04,41.3,G,66.4,G
07:28:09,41.4,G,66.4,G
07:28:14,41.5,G,66.4,G
07:28:19,41.6,G,66.4,G
07:28:24,41.6,G,66.4,G
07:28:29,41.6,G,66.4,G
07:28:34,41.6,G,66.4,G
07:28:39,41.4,G,66.4,G
07:28:44,41.4,G,66.4,G
07:28:49,41.5,G,66.4,G
07:28:54,41.7,G,66.4,G
07:28:59,41.9,G,66.4,G
07:29:04,42.2,G,66.4,G
07:29:09,42.3,G,66.4,G
07:29:14,42.3,G,66.4,G
07:29:19,42.3,G,66.4,G
07:29:24,42.2,G,66.4,G
07:29:29,42.2,G,66.4,G
07:29:34,42.3,G,66.4,G
07:29:39,42.3,G,66.4,G
07:29:44,42.3,G,66.4,G
07:29:49,42.2,G,66.4,G
07:29:54,42.0,G,66.4,G
07:29:59,41.9,G,66.4,G
07:30:04,41.8,G,66.4,G
07:30:09,41.8,G,66.4,G
07:30:14,41.7,G,66.4,G
07:30:19,41.7,G,66.4,G
07:30:24,41.7,G,66.4,G
07:30:29,41.7,G,66.4,G
07:30:34,41.8,G,66.4,G
07:30:39,41.9,G,66.4,G
07:30:44,41.9,G,66.4,G
07:30:49,42.0,G,66.4,G
07:30:54,41.9,G,66.4,G
07:30:59,41.9,G,66.4,G
07:31:04,41.9,G,66.4,G
07:31:09,41.8,G,66.4,G
07:31:14,41.9,G,66.4,G
07:31:19,41.8,G,66.4,G
07:31:24,41.8,G,66.4,G
07:31:29,41.9,G,66.4,G
07:31:34,41.9,G,66.4,G
07:31:39,41.9,G,66.4,G
07:31:44,41.9,G,66.4,G
07:31:49,41.9,G,66.4,G
07:31:54,41.9,G,66.4,G
07:31:59,42.0,G,66.4,G
07:32:04,42.1,G,66.4,G
07:32:09,42.2,G,66.4,G
07:32:14,42.1,G,66.4,G
07:32:19,42.1,G,66.4,G
07:32:24,41.9,G,66.4,G
07:32:29,41.8,G,66.4,G
07:32:34,41.8,G,66.4,G
07:32:39,41.8,G,66.4,G
07:32:44,41.7,G,66.4,G
07:32:49,41.8,G,66.4,G
07:32:54,41.8,G,66.4,G
07:32:59,41.7,G,66.4,G
07:33:04,41.6,G,66.4,G
07:33:09,41.5,G,66.4,G
07:33:14,41.4,G,66.4,G
07:33:19,41.4,G,66.4,G
07:33:24,41.4,G,66.4,G
07:33:29,41.4,G,66.4,G
07:33:34,41.4,G,66.4,G
07:33:39,41.5,G,66.4,G
07:33:44,41.6,G,66.4,G
07:33:49,41.7,G,66.4,G
07:33:54,41.9,G,66.4,G
07:33:59,42.0,G,66.4,G
07:34:04,42.1,G,66.4,G
07:34:09,42.1,G,66.4,G
07:34:14,42.1,G,66.4,G
07:34:19,42.1,G,66.4,G
07:34:24,42.2,G,66.4,G
07:34:29,42.2,G,66.4,G
07:34:34,42.2,G,66.4,G
07:34:39,42.2,G,66.4,G
07:34:44,42.2,G,66.4,G
07:34:49,42.2,G,66.4,G
07:34:54,42.3,G,66.4,G
07:34:59,42.4,G,66.4,G
07:35:04,42.4,G,66.4,G
07:35:09,42.3,G,66.4,G
07:35:14,42.0,G,66.4,G
07:35:19,41.8,G,66.4,G
07:35:24,41.7,G,66.4,G
07:35:29,41.6,G,66.4,G
07:35:34,41.6,G,66.4,G
07:35:39,41.7,G,66.4,G
07:35:44,41.6,G,66.4,G
07:35:49,41.6,G,66.4,G
07:35:54,41.5,G,66.4,G
07:35:59,41.6,G,66.4,G
07:36:04,41.6,G,66.4,G
07:36:09,41.6,G,66.4,G
07:36:14,41.5,G,66.4,G
07:36:19,41.4,G,66.4,G
07:36:24,41.3,G,66.4,G
07:36:29,41.2,G,66.4,G
07:36:34,41.1,G,66.4,G
07:36:39,41.1,G,66.4,G
07:36:44,41.1,G,66.4,G
07:36:49,41.2,G,66.4,G
07:36:54,41.3,G,66.4,G
07:36:59,41.3,G,66.4,G
07:37:04,41.4,G,66.4,G
07:37:09,41.4,G,66.4,G
07:37:14,41.5,G,66.4,G
07:37:19,41.5,G,66.4,G
07:37:24,41.5,G,66.4,G
07:37:29,41.5,G,66.4,G
07:37:34,41.6,G,66.4,G
07:37:39,41.6,G,66.4,G
07:37:44,41.6,G,66.4,G
07:37:49,41.6,G,66.4,G
07:37:54,41.7,G,66.4,G
07:37:59,41.7,G,66.4,G
07:38:04,41.7,G,66.4,G
07:38:09,41.7,G,66.4,G
07:38:14,41.5,G,66.4,G
07:38:19,41.3,G,66.4,G
07:38:24,41.2,G,66.4,G
07:38:29,41.1,G,66.4,G
07:38:34,41.1,G,66.4,G
07:38:39,41.1,G,66.4,G
07:38:44,41.3,G,66.4,G
07:38:49,41.4,G,66.4,G
07:38:54,41.7,G,66.4,G
07:38:59,41.9,G,66.4,G
07:39:04,42.1,G,66.4,G
07:39:09,42.2,G,66.4,G
07:39:14,42.2,G,66.4,G
07:39:19,42.2,G,66.4,G
07:39:24,42.1,G,66.4,G
07:39:29,42.1,G,66.4,G
07:39:34,42.2,G,66.4,G
07:39:39,42.4,G,66.4,G
07:39:44,42.4,G,66.4,G
07:39:49,42.4,G,66.4,G
07:39:54,42.2,G,66.4,G
07:39:59,41.9,G,66.4,G
07:40:04,41.7,G,66.4,G
07:40:09,41.8,G,66.4,G
07:40:14,41.8,G,66.4,G
07:40:19,42.0,G,66.4,G
07:40:24,42.0,G,66.4,G
07:40:29,42.0,G,66.4,G
07:40:34,41.9,G,66.4,G
07:40:39,41.9,G,66.4,G
07:40:44,41.8,G,66.4,G
07:40:49,41.9,G,66.4,G
07:40:54,41.9,G,66.4,G
07:40:59,41.9,G,66.4,G
07:41:04,41.9,G,66.4,G
07:41:09,41.8,G,66.4,G
07:41:14,41.8,G,66.4,G
07:41:19,41.7,G,66.4,G
07:41:24,41.7,G,66.4,G
07:41:29,41.6,G,66.4,G
07:41:34,41.6,G,66.4,G
07:41:39,41.5,G,66.4,G
07:41:44,41.4,G,66.4,G
07:41:49,41.4,G,66.4,G
07:41:54,41.5,G,66.4,G
07:41:59,41.7,G,66.4,G
07:42:04,41.9,G,66.4,G
07:42:09,42.1,G,66.4,G
07:42:14,42.3,G,66.4,G
07:42:19,42.2,G,66.4,G
07:42:24,42.1,G,66.4,G
07:42:29,42.0,G,66.4,G
07:42:34,42.0,G,66.4,G
07:42:39,42.0,G,66.4,G
07:42:44,42.0,G,66.4,G
07:42:49,42.0,G,66.4,G
07:42:54,42.0,G,66.4,G
07:42:59,42.0,G,66.4,G
07:43:04,42.0,G,66.4,G
07:43:09,41.9,G,66.4,G
07:43:14,42.0,G,66.4,G
07:43:19,41.9,G,66.4,G
07:43:24,41.9,G,66.4,G
07:43:29,41.8,G,66.4,G
07:43:34,41.8,G,66.4,G
07:43:39,41.9,G,66.4,G
07:43:44,41.9,G,66.4,G
07:43:49,42.0,G,66.4,G
07:43:54,42.1,G,66.4,G
07:43:59,42.1,G,66.4,G
07:44:04,42.2,G,66.4,G
07:44:09,42.2,G,66.4,G
07:44:14,42.1,G,66.4,G
07:44:19,42.1,G,66.4,G
07:44:24,42.1,G,66.4,G
07:44:29,42.1,G,66.4,G
07:44:34,42.2,G,66.4,G
07:44:39,42.3,G,66.4,G
07:44:44,42.3,G,66.4,G
07:44:49,42.4,G,66.4,G
07:44:54,42.5,G,66.4,G
07:44:59,42.5,G,66.4,G
07:45:04,42.5,G,66.4,G
07:45:09,42.6,G,66.4,G
07:45:14,42.6,G,66.4,G
07:45:19,42.6,G,66.4,G
07:45:24,42.6,G,66.4,G
07:45:29,42.6,G,66.4,G
07:45:34,42.6,G,66.4,G
07:45:39,42.6,G,66.4,G
07:45:44,42.5,G,66.4,G
07:45:49,42.5,G,66.4,G
07:45:54,42.3,G,66.4,G
07:45:59,42.1,G,66.4,G
07:46:04,42.1,G,66.4,G
07:46:09,42.0,G,66.4,G
07:46:14,42.0,G,66.4,G
07:46:19,41.9,G,66.4,G
07:46:24,41.8,G,66.4,G
07:46:29,41.6,G,66.4,G
07:46:34,41.5,G,66.4,G
07:46:39,41.4,G,66.4,G
07:46:44,41.4,G,66.4,G
07:46:49,41.4,G,66.4,G
07:46:54,41.4,G,66.4,G
07:46:59,41.3,G,66.4,G
07:47:04,41.3,G,66.4,G
07:47:09,41.3,G,66.4,G
07:47:14,41.3,G,66.4,G
07:47:19,41.5,G,66.4,G
07:47:24,41.6,G,66.4,G
07:47:29,41.7,G,66.4,G
07:47:34,41.8,G,66.4,G
07:47:39,41.7,G,66.4,G
07:47:44,41.7,G,66.4,G
07:47:49,41.7,G,66.4,G
07:47:54,41.8,G,66.4,G
07:47:59,41.8,G,66.4,G
07:48:04,41.8,G,66.4,G
07:48:09,41.8,G,66.4,G
07:48:14,41.8,G,66.4,G
07:48:19,41.9,G,66.4,G
07:48:24,42.0,G,66.4,G
07:48:29,42.1,G,66.4,G
07:48:34,42.2,G,66.4,G
07:48:39,42.1,G,66.4,G
07:48:44,42.1,G,66.4,G
07:48:49,42.1,G,66.4,G
07:48:54,42.1,G,66.4,G
07:48:59,42.1,G,66.4,G
07:49:04,42.1,G,66.4,G
07:49:09,42.0,G,66.4,G
07:49:14,41.8,G,66.4,G
07:49:19,41.8,G,66.4,G
07:49:24,41.7,G,66.4,G
07:49:29,41.6,G,66.4,G
07:49:34,41.6,G,66.4,G
07:49:39,41.5,G,66.4,G
07:49:44,41.4,G,66.4,G
07:49:49,41.4,G,66.4,G
07:49:54,41.4,G,66.4,G
07:49:59,41.5,G,66.4,G
07:50:04,41.7,G,66.4,G
07:50:09,41.8,G,66.4,G
07:50:14,41.9,G,66.4,G
07:50:19,41.9,G,66.4,G
07:50:24,41.9,G,66.4,G
07:50:29,41.9,G,66.4,G
07:50:34,41.8,G,66.4,G
07:50:39,41.9,G,66.4,G
07:50:44,41.9,G,66.4,G
07:50:49,42.0,G,66.4,G
07:50:54,42.1,G,66.4,G
07:50:59,41.9,G,66.4,G
07:51:04,41.9,G,66.4,G
07:51:09,41.8,G,66.4,G
07:51:14,41.7,G,66.4,G
07:51:19,41.7,G,66.4,G
07:51:24,41.8,G,66.4,G
07:51:29,41.9,G,66.4,G
07:51:34,42.0,G,66.4,G
07:51:39,42.0,G,66.4,G
07:51:44,41.9,G,66.4,G
07:51:49,41.8,G,66.4,G
07:51:54,41.7,G,66.4,G
07:51:59,41.6,G,66.4,G
07:52:04,41.6,G,66.4,G
07:52:09,41.6,G,66.4,G
07:52:14,41.7,G,66.4,G
07:52:19,41.7,G,66.4,G
07:52:24,41.8,G,66.4,G
07:52:29,41.8,G,66.4,G
07:52:34,41.8,G,66.4,G
07:52:39,41.8,G,66.4,G
07:52:44,41.8,G,66.4,G
07:52:49,41.8,G,66.4,G
07:52:54,41.7,G,66.4,G
07:52:59,41.7,G,66.4,G
07:53:04,41.7,G,66.4,G
07:53:09,41.8,G,66.4,G
07:53:14,41.9,G,66.4,G
07:53:19,41.9,G,66.4,G
07:53:24,42.0,G,66.4,G
07:53:29,41.9,G,66.4,G
07:53:34,41.9,G,66.4,G
07:53:39,41.9,G,66.4,G
07:53:44,41.9,G,66.4,G
07:53:49,42.0,G,66.4,G
07:53:54,42.0,G,66.4,G
07:53:59,42.1,G,66.4,G
07:54:04,42.2,G,66.4,G
07:54:09,42.2,G,66.4,G
07:54:14,42.3,G,66.4,G
07:54:19,42.3,G,66.4,G
07:54:24,42.2,G,66.4,G
07:54:29,42.0,G,66.4,G
07:54:34,41.9,G,66.4,G
07:54:39,42.0,G,66.4,G
07:54:44,42.0,G,66.4,G
07:54:49,42.2,G,66.4,G
07:54:54,42.3,G,66.4,G
07:54:59,42.3,G,66.4,G
07:55:04,42.4,G,66.4,G
07:55:09,42.4,G,66.4,G
07:55:14,42.4,G,66.4,G
07:55:19,42.5,G,66.4,G
07:55:24,42.5,G,66.4,G
07:55:29,42.5,G,66.4,G
07:55:34,42.5,G,66.4,G
07:55:39,42.5,G,66.4,G
07:55:44,42.4,G,66.4,G
07:55:49,42.4,G,66.4,G
07:55:54,42.4,G,66.4,G
07:55:59,42.3,G,66.4,G
07:56:04,42.2,G,66.4,G
07:56:09,42.2,G,66.4,G
07:56:14,42.0,G,66.4,G
07:56:19,42.0,G,66.4,G
07:56:24,42.0,G,66.4,G
07:56:29,41.9,G,66.4,G
07:56:34,41.7,G,66.4,G
07:56:39,41.7,G,66.4,G
07:56:44,41.7,G,66.4,G
07:56:49,41.7,G,66.4,G
07:56:54,41.8,G,66.4,G
07:56:59,42.0,G,66.4,G
07:57:04,42.1,G,66.4,G
07:57:09,42.1,G,66.4,G
07:57:14,42.1,G,66.4,G
07:57:19,42.2,G,66.4,G
07:57:24,42.3,G,66.4,G
07:57:29,42.5,G,66.4,G
07:57:34,42.6,G,66.4,G
07:57:39,42.6,G,66.4,G
07:57:44,42.5,G,66.4,G
07:57:49,42.3,G,66.4,G
07:57:54,42.2,G,66.4,G
07:57:59,42.1,G,66.4,G
07:58:04,42.0,G,66.4,G
07:58:09,42.0,G,66.4,G
07:58:14,42.1,G,66.4,G
07:58:19,42.0,G,66.4,G
07:58:24,42.1,G,66.4,G
07:58:29,42.1,G,66.4,G
07:58:34,42.1,G,66.4,G
07:58:39,42.2,G,66.4,G
07:58:44,42.2,G,66.4,G
07:58:49,42.2,G,66.4,G
07:58:54,42.1,G,66.4,G
07:58:59,42.2,G,66.4,G
07:59:04,42.1,G,66.4,G
07:59:09,42.1,G,66.4,G
07:59:14,42.1,G,66.4,G
07:59:19,42.1,G,66.4,G
07:59:24,42.2,G,66.4,G
07:59:29,42.2,G,66.4,G
07:59:34,42.2,G,66.4,G
07:59:39,42.3,G,66.4,G
07:59:44,42.4,G,66.4,G
07:59:49,42.4,G,66.4,G
07:59:54,42.4,G,66.4,G
07:59:59,42.4,G,66.4,G
08:00:04,42.3,G,66.4,G
08:00:09,42.2,G,66.4,G
08:00:14,42.2,G,66.4,G
08:00:19,42.2,G,66.4,G
08:00:24,42.3,G,66.4,G
